#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
219,RUBEN GUERRERO,GRA,34,13.9,3.4,1.5,2.2,0.676,0.0,0.0,0.0,0.4,0.9,0.517,1.4,1.8,3.2,0.3,0.2,0.3,0.6,2.4,190,0.663,0.676,119.3,12.7,17.2,14.8,4.0,20.2,0.9,2.5,10.6,-3.1,1.6,120.8,116.6,4.2,110.9,11.2,471.4,F,103,0,0,0,0,0,0,0,12,0,0.064,0.5,0.4,0.4,9,25,0.265,0.6,0.5,1.0,FORCA LLEIDA CE
220,RAFA LUZ,AND,21,13.6,3.3,1.3,2.6,0.491,0.3,0.6,0.538,0.4,0.7,0.643,0.4,1.3,1.7,3.6,0.6,0.0,1.2,1.1,127,0.572,0.555,167.2,3.9,11.8,8.0,38.3,29.8,2.4,0.4,14.3,8.6,1.3,117.9,120.8,-2.9,103.8,13.8,286.2,PG,202,0,0,0,0,0,0,0,16,0,0.155,2.9,0.5,0.3,10,11,0.476,0.4,0.1,0.5,MORABANC ANDORRA
221,AMAR SYLLA,BBB,16,10.1,3.3,1.3,2.5,0.5,0.3,0.8,0.333,0.6,0.6,0.9,0.7,1.1,1.8,0.3,0.4,0.0,0.4,1.2,148,0.597,0.55,173.3,8.4,13.7,11.0,4.4,11.9,2.4,0.0,15.1,-2.1,1.3,117.9,116.5,1.3,38.5,12.9,162.1,C,92,0,0,0,0,0,0,0,13,0,0.052,0.7,1.2,0.3,2,14,0.125,0.2,0.2,0.4,BILBAO BASKET
222,JONATHAN BARREIRO,UNI,30,14.1,3.3,1.2,2.9,0.425,0.6,1.6,0.347,0.3,0.6,0.471,0.8,1.6,2.3,0.7,0.3,0.1,0.7,0.8,225,0.524,0.523,124.3,6.8,14.6,10.6,6.7,18.2,1.2,0.5,12.6,-1.8,1.1,101.6,110.1,-8.5,84.6,7.9,423.2,SF,107,0,0,0,0,0,0,0,11,0,0.059,1.0,0.5,0.2,21,9,0.7,-0.1,0.8,0.6,UCAM MURCIA CB
223,MOUSSA DIAGNE,MUR,28,10.1,3.3,1.0,1.7,0.596,0.0,0.0,0.0,1.3,1.5,0.814,1.0,1.4,2.3,0.2,0.2,0.2,0.5,1.5,119,0.69,0.596,141.0,11.1,16.6,13.8,3.5,16.5,1.1,2.2,13.0,-3.2,1.9,130.4,109.5,20.9,79.6,14.1,281.7,C,96,0,0,0,0,0,0,0,14,0,0.042,0.5,0.5,0.9,13,15,0.464,0.7,0.5,1.2,CB GIRONA
224,OGNJEN JARAMAZ,BASK,27,10.4,3.2,1.2,3.1,0.393,0.4,1.2,0.303,0.4,0.7,0.579,0.2,0.7,1.0,1.0,0.1,0.0,1.0,1.4,239,0.471,0.452,127.5,2.8,8.7,5.8,15.2,22.6,0.8,0.4,19.8,-3.2,1.0,88.0,121.3,-33.3,23.9,4.4,281.3,SG,114,0,0,0,0,0,0,0,18,0,0.073,1.0,0.1,0.2,15,12,0.556,-0.7,0.1,-0.6,BASKONIA
225,HENRI DRELL,TEN,10,9.3,3.2,1.0,2.0,0.5,0.5,1.2,0.417,0.7,1.1,0.636,0.1,1.3,1.4,0.2,0.4,0.3,0.3,1.1,130,0.644,0.625,155.3,1.5,18.2,10.2,3.3,10.8,2.4,3.5,14.7,-1.9,1.6,119.9,114.9,5.0,24.1,13.5,92.5,SF,76,0,0,0,0,0,0,0,9,0,0.039,0.7,1.3,0.6,6,4,0.6,0.1,0.1,0.2,LENOVO TENERIFE
226,CHUMI ORTEGA,AND,34,16.4,3.0,0.9,2.5,0.36,0.3,1.1,0.256,0.9,1.1,0.861,1.4,1.4,2.8,0.8,1.1,0.2,0.8,2.2,207,0.506,0.419,147.8,11.1,11.1,11.1,6.8,21.6,3.6,1.2,10.7,-1.8,1.2,109.2,117.7,-8.5,114.0,9.6,556.9,SG,236,0,0,0,0,0,1,0,10,0,0.055,1.0,1.4,0.4,14,20,0.412,0.2,0.4,0.6,MORABANC ANDORRA
227,FRANCISCO CAFFARO,SJG,23,9.3,2.7,0.8,1.4,0.563,0.0,0.0,0.0,1.1,1.6,0.703,0.6,1.2,1.8,0.3,0.0,0.2,0.5,1.2,197,0.642,0.563,126.5,7.8,16.9,12.2,4.7,19.9,0.2,2.1,12.9,-3.7,1.9,116.3,116.4,-0.1,44.6,10.3,213.6,C,219,0,0,0,0,0,0,0,11,0,0.038,0.5,0.1,1.2,7,16,0.304,0.2,0.2,0.4,CB GRANADA
228,IVAN AURRECOECHEA,GRA,23,8.9,2.7,1.0,1.7,0.55,0.0,0.0,0.0,0.7,1.4,0.515,1.2,0.9,2.1,0.3,0.1,0.1,0.3,1.7,188,0.559,0.55,106.5,15.9,13.7,14.9,5.1,12.8,0.5,1.1,14.1,-2.0,1.5,118.1,121.6,-3.5,44.4,11.4,203.9,PF,105,0,0,0,0,0,0,0,11,0,0.044,0.8,0.3,0.8,5,18,0.217,0.3,0.1,0.3,FORCA LLEIDA CE
229,MICHAEL RUZIC,JOV,17,11.1,2.6,1.1,2.3,0.462,0.2,0.9,0.2,0.3,0.9,0.333,0.6,1.1,1.6,0.2,0.2,0.3,0.2,1.6,228,0.482,0.5,99.5,7.0,11.9,9.5,3.4,8.1,1.2,2.7,12.6,-0.7,1.1,103.1,117.4,-14.3,27.6,7.6,189.4,C,134,0,0,0,0,0,0,0,13,0,0.044,1.0,1.0,0.4,6,11,0.353,0.0,0.2,0.1,JOVENTUT BADALONA
230,RAUL VILLAR,FCB,16,9.3,2.4,0.8,1.8,0.448,0.3,0.6,0.556,0.4,0.6,0.7,0.6,0.4,1.0,1.1,0.6,0.0,0.5,1.1,168,0.569,0.534,170.4,8.4,6.0,7.1,16.5,19.3,3.6,0.0,13.0,2.7,1.3,121.2,112.8,8.3,37.8,12.2,148.3,G,97,0,0,0,0,0,0,0,8,0,0.058,2.3,1.3,0.3,10,6,0.625,0.2,0.2,0.5,BARCA
231,NACHO LLOVET,AND,21,11.5,2.3,1.0,1.9,0.538,0.0,0.0,0.0,0.3,0.5,0.545,0.7,1.8,2.4,0.6,0.3,0.1,0.4,1.6,218,0.547,0.538,108.4,7.0,20.2,13.3,7.4,15.4,1.3,0.9,9.6,0.0,1.2,114.9,119.7,-4.8,51.4,8.9,242.4,FC,116,0,0,0,0,0,0,0,7,0,0.052,1.5,0.8,0.3,8,13,0.381,0.2,0.1,0.3,MORABANC ANDORRA
232,JOVAN KLJAJIC,GCN,25,6.8,2.3,0.7,2.3,0.316,0.3,1.2,0.258,0.5,0.9,0.591,0.1,0.4,0.5,0.4,0.2,0.0,0.4,0.8,237,0.427,0.386,116.5,2.3,7.6,5.0,9.3,11.9,1.6,0.0,21.5,-1.4,1.0,89.1,121.7,-32.6,13.0,5.3,171.1,SG,78,0,0,0,0,0,0,0,8,0,0.038,1.1,0.6,0.4,10,15,0.4,-0.4,0.0,-0.3,DREAMLAND GRAN CANARIA
233,SANDER RAIESTE,BASK,22,9.4,2.3,0.8,1.5,0.545,0.6,1.0,0.565,0.0,0.0,1.0,0.5,0.6,1.1,0.5,0.1,0.1,0.7,1.4,230,0.748,0.742,211.1,6.8,7.5,7.1,7.4,32.4,0.8,1.0,11.1,-4.5,1.5,108.8,120.3,-11.5,29.6,7.1,206.0,SF,156,0,0,0,0,0,0,0,12,0,0.043,0.6,0.2,0.0,10,12,0.455,0.1,0.1,0.2,BASKONIA
234,KONSTANTIN KOSTADINOV,TEN,16,6.8,2.2,1.0,1.7,0.593,0.0,0.0,0.0,0.2,0.3,0.75,0.6,0.6,1.3,0.1,0.1,0.1,0.3,1.4,172,0.608,0.593,134.3,13.2,12.3,12.7,2.9,12.2,1.0,2.1,15.0,-2.6,1.3,122.6,119.5,3.1,21.8,12.0,108.7,PF,237,0,0,0,0,0,0,0,6,0,0.036,0.5,0.5,0.1,12,4,0.75,0.2,0.1,0.3,LENOVO TENERIFE
235,ERIK QUINTELA,BRE,24,7.3,2.2,0.8,1.5,0.514,0.2,0.6,0.357,0.5,0.6,0.786,0.3,0.6,0.9,1.0,0.4,0.1,0.5,1.0,136,0.632,0.586,165.7,5.4,10.3,7.8,23.5,24.0,3.1,1.3,14.4,1.7,1.5,116.2,115.7,0.4,49.5,13.3,175.3,PG,211,0,0,0,0,0,0,0,9,0,0.064,1.8,0.8,0.4,7,17,0.292,0.2,0.2,0.4,DREAMLAND GRAN CANARIA
236,LLUIS COSTA,TEN,27,6.7,2.0,0.8,2.0,0.382,0.2,1.0,0.231,0.2,0.3,0.667,0.0,0.2,0.2,0.7,0.1,0.0,0.6,0.6,240,0.458,0.436,127.9,0.0,3.8,1.9,15.5,21.3,1.3,0.6,20.7,-2.3,1.0,86.1,122.4,-36.3,12.6,4.1,181.4,PG,241,0,0,0,0,0,0,0,10,0,0.048,1.1,0.3,0.2,20,7,0.741,-0.5,0.0,-0.5,LENOVO TENERIFE
237,MOR MASSAMBA DIOP,GCN,17,4.4,1.9,0.8,1.0,0.765,0.0,0.0,0.0,0.4,0.9,0.467,0.3,0.3,0.6,0.0,0.1,0.2,0.4,0.8,113,0.699,0.765,123.1,9.3,9.4,9.3,0.0,20.3,1.5,4.6,19.4,-8.4,1.9,111.3,121.9,-10.6,15.4,14.3,75.0,C,119,0,0,0,0,0,0,0,8,0,0.025,0.0,0.3,0.9,8,9,0.471,0.1,0.0,0.1,DREAMLAND GRAN CANARIA
238,DANIEL GARCIA,MUR,19,9.4,1.9,0.6,2.2,0.293,0.5,1.7,0.281,0.2,0.3,0.5,0.2,0.8,1.0,1.3,0.6,0.0,0.5,1.6,233,0.412,0.402,107.4,2.0,12.1,6.7,20.6,18.6,3.3,0.0,14.1,3.4,0.9,91.7,107.2,-15.5,28.0,6.6,178.0,PG,52,0,0,0,0,0,0,0,9,0,0.064,2.4,1.1,0.1,8,11,0.421,-0.2,0.4,0.1,CB GIRONA
239,MICHAEL CAICEDO,FOR,12,8.5,1.6,0.7,1.8,0.381,0.1,0.6,0.143,0.2,0.2,1.0,0.3,1.0,1.3,0.8,0.3,0.1,0.3,1.4,234,0.434,0.405,152.4,3.4,15.4,9.1,14.6,12.1,1.5,1.1,11.0,2.8,0.9,99.7,115.5,-15.9,16.0,6.4,101.6,F,157,0,0,0,0,0,0,0,6,0,0.051,3.0,1.0,0.1,2,10,0.167,0.0,0.1,0.1,RIO BREOGAN
240,MIYE ONI,JOV,10,13.8,1.4,0.5,2.3,0.217,0.2,1.6,0.125,0.2,0.7,0.286,0.3,1.8,2.1,1.0,0.9,0.1,0.8,2.5,241,0.268,0.261,62.8,2.7,16.9,9.6,10.1,23.5,3.5,0.8,11.6,-1.0,0.6,65.4,108.2,-42.8,10.1,2.2,137.9,SF,197,0,0,0,0,0,0,0,5,0,0.048,1.3,1.1,0.3,7,3,0.7,-0.5,0.3,-0.2,JOVENTUT BADALONA
241,XAVI RABASEDA,BBB,22,8.5,1.3,0.5,1.3,0.379,0.1,0.8,0.167,0.1,0.3,0.5,0.2,0.5,0.8,0.5,0.5,0.1,0.4,1.1,236,0.442,0.431,104.6,3.3,8.1,5.6,10.3,20.2,3.5,1.1,10.1,0.0,1.0,90.9,111.5,-20.6,24.0,6.3,187.9,GF,88,0,0,0,0,0,0,0,7,0,0.037,1.5,1.5,0.2,8,14,0.364,-0.2,0.3,0.1,BILBAO BASKET
242,PERE TOMAS,GRA,22,8.1,1.3,0.4,1.2,0.346,0.3,0.9,0.35,0.1,0.2,0.6,0.5,1.0,1.5,0.2,0.3,0.0,0.3,1.2,235,0.496,0.481,129.6,8.3,16.6,12.3,3.5,17.5,1.8,0.6,8.8,-1.9,1.1,105.0,115.9,-10.9,26.6,6.3,177.9,SF,100,0,0,0,0,0,0,0,6,0,0.021,0.7,1.0,0.2,7,15,0.318,0.0,0.2,0.2,FORCA LLEIDA CE
